wavelength,00:00:00.000,00:00:22.975,00:00:45.958,00:01:08.948,00:01:31.929,00:01:54.909,00:02:17.891,00:02:40.876,00:03:03.856,00:03:26.841,00:03:49.826,00:04:12.811,00:04:35.799,00:04:58.777,00:05:21.760,00:05:44.746,00:06:07.733,00:06:30.720,00:06:53.705,00:07:16.686,00:07:39.671,00:08:02.650,00:08:25.637,00:08:48.622,00:09:11.602,00:09:34.582,00:09:57.567,00:10:20.555,00:10:43.550,00:11:06.535
562,9.134471,9.350351,9.540386,9.686474,9.843575,9.944426,10.038927,10.127295,10.208457,10.272752,10.348267,10.395431,10.447429,10.527041,10.578053,10.62927,10.699879,10.718038,10.790648,10.836571,10.914057,10.916919,10.976951,11.002207,11.102216,11.081961,11.177201,11.238458,11.215063,11.281094
563,8.989007,9.203455,9.392447,9.53933,9.696209,9.797224,9.892503,9.980572,10.061928,10.127038,10.201673,10.247829,10.299628,10.380314,10.430835,10.481983,10.553458,10.572157,10.644232,10.690737,10.768045,10.771013,10.830141,10.854746,10.954367,10.934049,11.030241,11.090721,11.068065,11.133467
564,8.858956,9.072603,9.25969,9.406934,9.563267,9.664036,9.759955,9.847836,9.927866,9.993448,10.068258,10.11421,10.166082,10.245648,10.29762,10.349351,10.419545,10.437551,10.509763,10.556161,10.632822,10.636944,10.696216,10.719239,10.818112,10.799812,10.894917,10.955383,10.932775,10.997836
565,8.730057,8.942909,9.128107,9.275709,9.431501,9.532025,9.628581,9.716276,9.794991,9.861041,9.936024,9.981773,10.033719,10.112174,10.165583,10.217894,10.286817,10.304137,10.376483,10.422778,10.498796,10.504062,10.563475,10.584931,10.683064,10.666764,10.760792,10.821242,10.798685,10.863406
566,8.602295,8.814359,8.997684,9.145642,9.300899,9.40118,9.498366,9.585876,9.663288,9.729801,9.804957,9.850505,9.902522,9.979877,10.034711,10.087596,10.15526,10.1719,10.24438,10.290571,10.365952,10.372353,10.431905,10.451808,10.549207,10.534891,10.627849,10.688285,10.665776,10.730163
567,8.484871,8.69568,8.876375,9.023685,9.178206,9.279798,9.374787,9.462393,9.540234,9.605966,9.680845,9.726604,9.778026,9.855506,9.910108,9.962929,10.030882,10.04743,10.119236,10.165953,10.24069,10.24789,10.306194,10.326729,10.423214,10.409849,10.502318,10.562542,10.540437,10.603969
568,8.371943,8.581323,8.759112,8.905394,9.059107,9.162593,9.254315,9.342125,9.421058,9.485532,9.559968,9.606095,9.656665,9.734738,9.788476,9.84099,9.909823,9.926506,9.997331,10.044812,10.118905,10.126776,10.183303,10.205305,10.300811,10.287997,10.380202,10.440139,10.41857,10.481053
569,8.2599,8.467863,8.642769,8.78803,8.940942,9.046309,9.134789,9.2228,9.302815,9.366042,9.440038,9.48653,9.536257,9.614918,9.667799,9.720008,9.789715,9.80653,9.876381,9.924621,9.998076,10.006612,10.061376,10.084833,10.179367,10.167101,10.259045,10.318696,10.297659,10.359102
570,8.154419,8.360274,8.532844,8.676538,8.829061,8.935464,9.021714,9.109955,9.190056,9.252386,9.326005,9.372482,9.422043,9.500939,9.553118,9.604928,9.675449,9.692703,9.761424,9.809961,9.883427,9.891574,9.946166,9.970209,10.063942,10.052272,10.143873,10.203186,10.182652,10.243382
571,8.058921,8.261535,8.432642,8.573876,8.726677,8.832757,8.918399,9.006916,9.085489,9.147482,9.220829,9.266671,9.317167,9.395725,9.44745,9.498708,9.569953,9.588141,9.655469,9.703563,9.778089,9.784139,9.84113,9.864361,9.957562,9.946569,10.037694,10.096581,10.076504,10.137051
572,7.964001,8.163392,8.333048,8.471835,8.624912,8.730672,8.81571,8.9045,8.981556,9.043213,9.116289,9.161501,9.212927,9.291148,9.342422,9.39313,9.465095,9.484213,9.550155,9.597809,9.673388,9.677352,9.736731,9.759153,9.851827,9.841507,9.932159,9.990622,9.970998,10.031362
573,7.869958,8.06618,8.234416,8.370806,8.524111,8.629444,8.713965,8.803002,8.878611,8.939902,9.012707,9.057341,9.109647,9.187498,9.2383,9.288519,9.361168,9.381166,9.445827,9.493034,9.569574,9.571587,9.63325,9.654879,9.747077,9.737326,9.827524,9.885614,9.866405,9.926581
574,7.784267,7.978172,8.145624,8.280473,8.432833,8.534984,8.621119,8.709752,8.78548,8.8456,8.918088,8.963401,9.015439,9.091982,9.141786,9.192915,9.265492,9.285198,9.351081,9.397639,9.472876,9.476057,9.537724,9.558813,9.651825,9.64009,9.730225,9.789207,9.769456,9.829296
575,7.698974,7.890572,8.057244,8.190557,8.341979,8.440962,8.528704,8.616936,8.69278,8.751736,8.823909,8.869897,8.921667,8.99691,9.045718,9.097754,9.170262,9.189677,9.256774,9.302688,9.376625,9.380972,9.442643,9.463193,9.557015,9.543304,9.633376,9.693248,9.672956,9.732461
576,7.614076,7.803378,7.969275,8.101061,8.251546,8.347376,8.436718,8.52455,8.60051,8.658306,8.730166,8.776829,8.828332,8.902279,8.950098,9.003036,9.075473,9.0946,9.162906,9.208176,9.280822,9.286327,9.348002,9.368017,9.462646,9.446969,9.536978,9.597733,9.576904,9.636076
577,7.535488,7.721322,7.886569,8.017584,8.166576,8.261178,8.351214,8.437954,8.513564,8.571015,8.642838,8.688945,8.739975,8.814262,8.861898,8.913837,8.98638,9.005431,9.073829,9.118587,9.190457,9.196411,9.258359,9.277683,9.372083,9.356133,9.44589,9.506377,9.485576,9.545497
578,7.459746,7.641606,7.806262,7.936834,8.084093,8.178308,8.268645,8.35399,8.429047,8.486507,8.558415,8.603432,8.653898,8.729239,8.777045,8.827156,8.899879,8.91895,8.986952,9.031253,9.102577,9.108667,9.171007,9.189573,9.283295,9.267805,9.357233,9.416946,9.39642,9.457562
579,7.384236,7.562132,7.726199,7.85633,8.001862,8.095692,8.186327,8.27028,8.344788,8.402257,8.47425,8.518179,8.568084,8.644474,8.69245,8.740739,8.813642,8.832733,8.90034,8.944185,9.014965,9.021192,9.08392,9.101731,9.194777,9.179747,9.268845,9.327788,9.307536,9.369894
580,7.311215,7.485923,7.649489,7.778772,7.9229,8.016208,8.10671,8.189716,8.26356,8.321208,8.393067,8.436348,8.485548,8.562391,8.610649,8.657866,8.730406,8.749322,8.817086,8.860295,8.93033,8.936867,8.999351,9.016675,9.109164,9.094688,9.1833,9.241731,9.221397,9.284781
581,7.242397,7.415317,7.578547,7.706233,7.84954,7.942074,8.031657,8.114519,8.187492,8.245626,8.316954,8.36038,8.408612,8.484827,8.533569,8.581079,8.652263,8.670647,8.739573,8.781816,8.850738,8.857903,8.918984,8.936308,9.028461,9.01471,9.102549,9.160932,9.139873,9.203934
582,7.173578,7.344708,7.507602,7.633691,7.776177,7.867936,7.956602,8.03932,8.111423,8.170041,8.240836,8.284409,8.331673,8.407259,8.456488,8.504287,8.574117,8.591968,8.662059,8.703332,8.77114,8.778937,8.838614,8.855938,8.947752,8.93473,9.021794,9.080129,9.058342,9.123084
583,7.10484,7.274175,7.436707,7.561199,7.702879,7.793867,7.881628,7.964188,8.035437,8.094525,8.164794,8.208509,8.254814,8.329775,8.379479,8.42756,8.496034,8.513357,8.584579,8.624906,8.691619,8.700038,8.758322,8.775646,8.867125,8.854815,8.941107,8.999393,8.976896,9.042297
584,7.043168,7.21019,7.370306,7.493024,7.635276,7.725672,7.813758,7.894991,7.966743,8.025015,8.095205,8.138865,8.184923,8.259421,8.308882,8.356329,8.423462,8.440755,8.510151,8.551341,8.618554,8.626933,8.684787,8.702128,8.793354,8.780595,8.866291,8.924341,8.902648,8.967045
585,6.981378,7.146083,7.303779,7.424721,7.567545,7.657347,7.74576,7.825662,7.89792,7.955372,8.025485,8.069089,8.1149,8.188935,8.238152,8.284964,8.350753,8.368013,8.435583,8.477637,8.545351,8.553689,8.611114,8.62847,8.719443,8.706236,8.791333,8.849148,8.828259,8.891649
586,6.91947,7.081854,7.237125,7.356286,7.499684,7.588892,7.677632,7.7562,7.828964,7.885598,7.95563,7.99918,8.044742,8.118313,8.167285,8.213463,8.277905,8.295133,8.360871,8.403791,8.472009,8.480306,8.537298,8.554672,8.645391,8.631734,8.716232,8.773811,8.753728,8.81611
587,6.858603,7.019001,7.172701,7.289853,7.433019,7.521787,7.610424,7.688005,7.760808,7.817223,7.887229,7.929953,7.975834,8.049417,8.097996,8.143712,8.207898,8.224904,8.290001,8.332367,8.401138,8.408485,8.465518,8.483175,8.573047,8.559097,8.643313,8.700833,8.680902,8.742582
588,6.798149,6.956724,7.109272,7.224297,7.366833,7.455236,7.543559,7.620322,7.692933,7.749426,7.819433,7.860949,7.907429,7.981261,8.02937,8.074711,8.139182,8.155869,8.22091,8.26202,8.331373,8.337318,8.394625,8.412696,8.501426,8.487262,8.571351,8.628902,8.608796,8.66993
589,6.737528,6.894274,7.045668,7.158559,7.300464,7.388503,7.476508,7.552451,7.62487,7.681441,7.751447,7.791753,7.838834,7.912914,7.960554,8.005519,8.070274,8.086644,8.151628,8.191479,8.261416,8.265954,8.323536,8.342021,8.429606,8.415228,8.499189,8.556771,8.536491,8.597075
590,6.677527,6.832436,6.983068,7.09383,7.235,7.322439,7.41023,7.485549,7.557653,7.6141,7.684495,7.723829,7.771469,7.844972,7.892353,7.937569,8.002471,8.018394,8.083182,8.122141,8.192397,8.195829,8.253418,8.27229,8.359135,8.344204,8.428332,8.485886,8.465093,8.525483
591,6.618961,6.772018,6.922702,7.031344,7.171572,7.25793,7.345717,7.420817,7.492354,7.548257,7.619843,7.658704,7.706813,7.778039,7.825595,7.872353,7.937116,7.952331,8.016639,8.055465,8.125494,8.128442,8.18549,8.204686,8.291623,8.275444,8.360347,8.417749,8.395748,8.456678
592,6.560203,6.711402,6.862138,6.968654,7.107934,7.19321,7.280994,7.355873,7.426841,7.482198,7.554981,7.593366,7.641946,7.710887,7.758618,7.806924,7.871547,7.886052,7.949878,7.98857,8.058372,8.060835,8.117338,8.136861,8.223889,8.206459,8.292138,8.349391,8.326177,8.387648
593,6.501252,6.650589,6.801375,6.905759,7.04409,7.128277,7.216059,7.290717,7.361114,7.415923,7.489905,7.527814,7.576867,7.643514,7.691423,7.74128,7.805764,7.819557,7.882897,7.921457,7.991029,7.993006,8.048964,8.068812,8.155936,8.137249,8.223707,8.280807,8.256377,8.31839
594,6.442275,6.590067,6.741863,6.847191,6.983327,7.066184,7.154166,7.22913,7.29831,7.352782,7.425388,7.464271,7.512838,7.579982,7.626912,7.675525,7.74116,7.754157,7.817428,7.856871,7.926055,7.927932,7.984235,8.002591,8.089622,8.071933,8.157239,8.213918,8.190177,8.251112
595,6.382962,6.529203,6.68203,6.788352,6.922264,7.003779,7.091965,7.167243,7.235191,7.289326,7.360512,7.400396,7.448461,7.516143,7.562073,7.609394,7.676206,7.6884,7.751606,7.791954,7.860744,7.862529,7.919191,7.93602,8.022957,8.006302,8.090422,8.14667,8.123652,8.183478
596,6.323306,6.467989,6.621851,6.729175,6.860848,6.941014,7.029406,7.105,7.171708,7.225503,7.295261,7.336152,7.383712,7.451937,7.49686,7.542881,7.610878,7.622265,7.685406,7.726662,7.795057,7.796747,7.853771,7.869065,7.955905,7.940292,8.023219,8.079037,8.056744,8.115456
597,6.264464,6.408458,6.561941,6.669218,6.80009,6.880235,6.968029,7.043231,7.109833,7.162697,7.231265,7.272573,7.319768,7.388273,7.433062,7.477951,7.546295,7.557259,7.621058,7.661739,7.729503,7.731834,7.788345,7.803218,7.890215,7.8751,7.957941,8.013566,7.990908,8.050085
598,6.205875,6.349663,6.501974,6.60862,6.739489,6.820357,6.907104,6.981516,7.048645,7.100244,7.167748,7.209147,7.256056,7.324694,7.369834,7.413681,7.48191,7.492662,7.557526,7.5968,7.663797,7.667184,7.722692,7.737764,7.825058,7.810141,7.893514,7.949079,7.925447,7.985972
599,6.146885,6.290465,6.441596,6.547606,6.678474,6.760069,6.845763,6.919379,6.987037,7.037363,7.103798,7.145289,7.191907,7.26068,7.306176,7.348972,7.417084,7.427622,7.493559,7.531416,7.597643,7.602091,7.656589,7.671863,7.759456,7.744738,7.828646,7.884151,7.859538,7.921421
600,6.088254,6.232059,6.382393,6.487713,6.618508,6.700381,6.785273,6.858616,6.926243,6.975774,7.041492,7.082818,7.128783,7.19787,7.243588,7.285343,7.352954,7.363797,7.430111,7.467072,7.533063,7.537553,7.591841,7.607157,7.695068,7.680183,7.764297,7.819901,7.794851,7.857503
601,6.0309,6.175938,6.326378,6.430883,6.561438,6.642538,6.727226,6.80152,6.867802,6.917668,6.983494,7.024057,7.068524,7.138341,7.183973,7.224714,7.290928,7.303287,7.368351,7.405637,7.472646,7.474785,7.530743,7.545728,7.634004,7.618089,7.701643,7.75771,7.7335,7.795541
602,5.973001,6.119285,6.26983,6.373514,6.503827,6.584145,6.668627,6.743883,6.808806,6.85901,6.924946,6.964739,7.007693,7.078247,7.123791,7.163508,7.228314,7.242201,7.306002,7.343618,7.411654,7.411422,7.469064,7.483715,7.57236,7.555406,7.638393,7.69493,7.671568,7.73299
603,5.914548,6.06209,6.212742,6.315597,6.445665,6.525196,6.609469,6.685695,6.749248,6.799792,6.865839,6.904853,6.94628,7.01758,7.063035,7.101719,7.165102,7.180532,7.243059,7.281008,7.350081,7.347454,7.406796,7.421111,7.510127,7.492125,7.57454,7.631549,7.609045,7.669842
604,5.862324,6.010308,6.159358,6.262809,6.393849,6.47306,6.55672,6.631793,6.695944,6.745265,6.811098,6.850351,6.891706,6.963683,7.007179,7.046582,7.110955,7.125157,7.187593,7.226162,7.293357,7.292044,7.351102,7.365238,7.453937,7.43579,7.517813,7.574966,7.552418,7.613141
605,5.809766,5.958164,6.10552,6.209636,6.34171,6.420617,6.503639,6.577456,6.642297,6.690312,6.755918,6.795455,6.836797,6.909459,6.950893,6.991097,7.056572,7.069416,7.131809,7.17102,7.23619,7.236364,7.295051,7.309012,7.397361,7.379107,7.460739,7.518026,7.495396,7.556066
606,5.756582,5.905398,6.051041,6.155829,6.288949,6.36755,6.449926,6.522472,6.58801,6.634705,6.700079,6.739904,6.781234,6.854588,6.893936,6.93495,7.001541,7.01301,7.07536,7.11522,7.178342,7.180019,7.238331,7.252117,7.34011,7.321747,7.402986,7.460407,7.437692,7.49831
607,5.709486,5.857432,6.003852,6.108683,6.240807,6.319941,6.40164,6.474026,6.539936,6.586192,6.651191,6.6911,6.733084,6.806652,6.844649,6.886406,6.95315,6.963143,7.025982,7.065583,7.128648,7.130076,7.188534,7.201998,7.290166,7.271573,7.352128,7.409597,7.38677,7.446928
608,5.665851,5.812109,5.960882,6.065357,6.195191,6.275391,6.356389,6.429313,6.495392,6.541762,6.606292,6.646158,6.689221,6.762706,6.799802,6.842269,6.908556,6.917,6.980668,7.019433,7.083697,7.083769,7.142704,7.155751,7.244427,7.225525,7.305211,7.362676,7.339714,7.399152
609,5.621498,5.76604,5.917204,6.021318,6.148824,6.230109,6.310392,6.383864,6.450116,6.496602,6.560654,6.600477,6.644637,6.718036,6.754217,6.797405,6.86323,6.870097,6.934607,6.972523,7.038006,7.036699,7.096119,7.108742,7.197937,7.178719,7.257521,7.314981,7.291885,7.35059
610,5.581786,5.725245,5.878082,5.981739,6.107903,6.189631,6.269522,6.343199,6.409673,6.456453,6.520274,6.559989,6.604478,6.677973,6.714032,6.757624,6.823233,6.828854,6.894165,6.931405,6.997746,6.99508,7.054743,7.06676,7.156313,7.136755,7.215184,7.272609,7.249131,7.307686
611,5.555564,5.699663,5.852201,5.955153,6.08266,6.163099,6.243468,6.316429,6.383255,6.430797,6.495053,6.534492,6.577235,6.65131,6.689382,6.732517,6.798578,6.803873,6.869849,6.906898,6.973103,6.969169,7.028417,7.039359,7.128831,7.108874,7.188306,7.245622,7.221114,7.281082
612,5.528846,5.673596,5.82583,5.928064,6.056939,6.136066,6.21692,6.289153,6.356338,6.404656,6.469355,6.508512,6.549478,6.624143,6.664265,6.706935,6.773457,6.77842,6.845074,6.881927,6.947994,6.942769,7.001595,7.011439,7.10083,7.080465,7.160921,7.218123,7.192565,7.253973
613,5.501618,5.647034,5.798957,5.900459,6.030728,6.108517,6.189867,6.261357,6.328907,6.378016,6.443167,6.482037,6.521191,6.596458,6.638669,6.680866,6.747857,6.752481,6.819826,6.85648,6.922407,6.915864,6.97426,6.982988,7.072294,7.051516,7.133014,7.190101,7.163473,7.226348
614,5.497676,5.643135,5.795348,5.896819,6.02784,6.105164,6.187757,6.258721,6.32615,6.375542,6.440715,6.479299,6.518225,6.594435,6.636078,6.677898,6.745602,6.750189,6.817122,6.854985,6.919395,6.912818,6.972215,6.980262,7.070679,7.049087,7.130983,7.188925,7.161134,7.223718
615,5.495338,5.640796,5.793346,5.894836,6.026575,6.10349,6.187398,6.257843,6.325115,6.374757,6.439922,6.478216,6.517024,6.594215,6.635091,6.676537,6.744982,6.749552,6.815988,6.855179,6.917951,6.91143,6.971946,6.979333,7.070963,7.048517,7.13077,7.189651,7.160674,7.222834
616,5.49296,5.638418,5.791311,5.89282,6.025289,6.101787,6.187034,6.25695,6.324062,6.373959,6.439115,6.477116,6.515803,6.593992,6.634087,6.675153,6.744352,6.748906,6.814835,6.855377,6.916482,6.910018,6.971673,6.978389,7.071254,7.047937,7.130554,7.19039,7.160204,7.221936
617,5.501584,5.648689,5.800619,5.901703,6.035562,6.112566,6.198616,6.267467,6.33474,6.38481,6.449681,6.487849,6.526774,6.605112,6.645041,6.686142,6.755241,6.760466,6.825772,6.866524,6.927395,6.920711,6.982952,6.989704,7.082295,7.059868,7.141637,7.201746,7.171695,7.233132
618,5.517831,5.667722,5.817785,5.918135,6.05384,6.131989,6.218465,6.285882,6.353539,6.403724,6.46812,6.506774,6.546188,6.624081,6.664273,6.705696,6.774102,6.780477,6.84508,6.885244,6.946881,6.939784,7.002225,7.009505,7.100775,7.080457,7.160538,7.220444,7.191462,7.252699
619,5.534153,5.686843,5.83503,5.934643,6.072202,6.151502,6.238407,6.304383,6.372425,6.422726,6.486644,6.525787,6.565691,6.643137,6.683594,6.725341,6.793049,6.80058,6.864478,6.90405,6.966458,6.958944,7.021588,7.029397,7.119339,7.101141,7.179526,7.239229,7.211319,7.272357
620,5.552839,5.707742,5.854297,5.953695,6.092451,6.172752,6.260119,6.324974,6.393316,6.443456,6.506876,6.546555,6.587169,6.664206,6.704641,6.746769,6.814169,6.82231,6.885697,6.924623,6.987685,6.980116,7.042845,7.051039,7.14038,7.123341,7.200665,7.260168,7.232919,7.293843
621,5.578159,5.733498,5.879177,5.979909,6.117892,6.198734,6.286656,6.351349,6.419736,6.468896,6.531767,6.572116,6.614076,6.690822,6.730392,6.773062,6.841306,6.848435,6.911896,6.950022,7.013389,7.006828,7.069295,7.077441,7.168346,7.149594,7.227759,7.287077,7.259254,7.320325
622,5.60318,5.758948,5.903761,6.005811,6.143031,6.224407,6.312877,6.377412,6.445843,6.494035,6.556363,6.597374,6.640662,6.717122,6.755836,6.799042,6.868121,6.874249,6.937784,6.97512,7.038786,7.033223,7.095431,7.103529,7.195979,7.175535,7.254532,7.313667,7.285277,7.346491
623,5.627904,5.784097,5.928056,6.031407,6.167872,6.249776,6.338789,6.403166,6.471642,6.518877,6.580668,6.622334,6.666935,6.743111,6.780981,6.824715,6.894619,6.899758,6.963367,6.999921,7.063884,7.059306,7.12126,7.129309,7.223286,7.20117,7.280989,7.339942,7.310992,7.372349
624,5.671553,5.827781,5.971234,6.073674,6.210046,6.291212,6.380403,6.446728,6.513344,6.561302,6.622897,6.664704,6.708776,6.783571,6.822538,6.866035,6.936621,6.941184,7.005044,7.041443,7.104915,7.101923,7.162286,7.170786,7.265198,7.243382,7.32311,7.382271,7.353611,7.413772
625,5.716462,5.872687,6.015676,6.117003,6.253347,6.333661,6.422992,6.491444,6.55604,6.604874,6.666309,6.708206,6.751579,6.824904,6.865142,6.908331,6.979575,6.983609,7.047734,7.084042,7.146953,7.145584,7.204248,7.21324,7.307977,7.286647,7.366196,7.425602,7.397311,7.456161
626,5.760739,5.916962,6.059492,6.159721,6.296039,6.375512,6.464983,6.535531,6.598136,6.647832,6.709109,6.751096,6.793779,6.865656,6.907146,6.950031,7.021926,7.025438,7.089824,7.12604,7.188399,7.18863,7.245621,7.255097,7.350154,7.329304,7.408677,7.468323,7.440395,7.497952
627,5.817715,5.971941,6.114306,6.214175,6.349151,6.427712,6.516539,6.587994,6.650592,6.700136,6.761291,6.803489,6.8454,6.916829,6.959058,7.001178,7.07302,7.077281,7.141274,7.1771,7.239504,7.240134,7.296227,7.305674,7.400133,7.379877,7.459796,7.518414,7.491102,7.548511
